#SampleID,ERR209679_1_kneaddata_taxonomic_profile,ERR209680_1_kneaddata_taxonomic_profile,ERR209681_1_kneaddata_taxonomic_profile,ERR209684_1_kneaddata_taxonomic_profile,ERR209685_1_kneaddata_taxonomic_profile,ERR209690_1_kneaddata_taxonomic_profile,ERR209691_1_kneaddata_taxonomic_profile,ERR209692_1_kneaddata_taxonomic_profile,ERR209693_1_kneaddata_taxonomic_profile,ERR209695_1_kneaddata_taxonomic_profile,ERR209696_1_kneaddata_taxonomic_profile,ERR209697_1_kneaddata_taxonomic_profile,ERR209698_1_kneaddata_taxonomic_profile,ERR209699_1_kneaddata_taxonomic_profile,ERR209700_1_kneaddata_taxonomic_profile,ERR209701_1_kneaddata_taxonomic_profile,ERR209706_1_kneaddata_taxonomic_profile,ERR209707_1_kneaddata_taxonomic_profile,ERR209708_1_kneaddata_taxonomic_profile,ERR209709_1_kneaddata_taxonomic_profile,ERR209710_1_kneaddata_taxonomic_profile,ERR209711_1_kneaddata_taxonomic_profile,ERR209715_1_kneaddata_taxonomic_profile,ERR209716_1_kneaddata_taxonomic_profile,ERR209717_1_kneaddata_taxonomic_profile,ERR209729_1_kneaddata_taxonomic_profile,ERR209730_1_kneaddata_taxonomic_profile,ERR209731_1_kneaddata_taxonomic_profile,ERR209732_1_kneaddata_taxonomic_profile,ERR209739_1_kneaddata_taxonomic_profile,ERR209740_1_kneaddata_taxonomic_profile,ERR209743_1_kneaddata_taxonomic_profile,ERR209744_1_kneaddata_taxonomic_profile,ERR209745_1_kneaddata_taxonomic_profile,ERR209746_1_kneaddata_taxonomic_profile
Atopobium_minutum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atopobium_parvulum,2.4020799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00796,0.006840000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01654,0.02086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atopobium_rimae,0.53489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroidales_bacterium_ph8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05654,0.79684,0.6372,0.58478,0.5262399999999999,0.42323999999999995,0.0,0.0,0.0,0.0
Bacteroides_barnesiae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958,0.9223399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides_caccae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051620000000000006,0.06676,3.4287400000000003,1.1912,1.31112,0.0,0.0,0.0,0.0,15.45776,15.00794,0.0,0.0,0.0,0.0,1.8647200000000002,1.60578,1.58562,0.0,0.0,0.0,0.0,9.0443,8.99702,0.0,0.0,3.55024,4.1936
Bacteroides_cellulosilyticus,0.0,0.0,0.0,27.03862,47.7824,0.0,0.0,0.0,0.0,0.0,0.2505,0.28368000000000004,0.0,0.0,0.0,0.0,0.1764,0.15164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides_clarus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83254,7.86574,8.316239999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012980000000000002,0.0017,0.0,0.0,1.5604200000000001,1.41096,0.0,0.0,0.029439999999999997,0.035660000000000004
Bacteroides_coprocola,0.0,0.0,0.0,0.0,0.0,81.97118,72.7883,89.31914,86.42788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00518,0.0032,0.0,0.0,0.0,0.0,0.0,0.015280000000000002,0.02876,0.01252,0.007640000000000001,0.0,0.0,0.0,0.01192,0.0,0.0,0.0,0.0
Bacteroides_dorei,5.3857800000000005,0.0,0.0,112.47923999999999,10.77034,4.152480000000001,24.03634,0.90664,1.0116,0.07877999999999999,0.3553,0.07542,5.41948,4.71916,5.7291,5.11354,3.66868,4.38928,0.0,0.0050799999999999994,0.0,0.0,0.0,0.0,0.0,0.045360000000000004,0.0382,0.0,0.0,0.16068,0.09654,75.7309,103.3458,0.37998000000000004,0.44232
