#SampleID	ERR209679_1_kneaddata_taxonomic_profile	ERR209680_1_kneaddata_taxonomic_profile	ERR209681_1_kneaddata_taxonomic_profile	ERR209684_1_kneaddata_taxonomic_profile	ERR209685_1_kneaddata_taxonomic_profile	ERR209690_1_kneaddata_taxonomic_profile	ERR209691_1_kneaddata_taxonomic_profile	ERR209692_1_kneaddata_taxonomic_profile	ERR209693_1_kneaddata_taxonomic_profile	ERR209695_1_kneaddata_taxonomic_profile	ERR209696_1_kneaddata_taxonomic_profile	ERR209697_1_kneaddata_taxonomic_profile	ERR209698_1_kneaddata_taxonomic_profile	ERR209699_1_kneaddata_taxonomic_profile	ERR209700_1_kneaddata_taxonomic_profile	ERR209701_1_kneaddata_taxonomic_profile	ERR209706_1_kneaddata_taxonomic_profile	ERR209707_1_kneaddata_taxonomic_profile	ERR209708_1_kneaddata_taxonomic_profile	ERR209709_1_kneaddata_taxonomic_profile	ERR209710_1_kneaddata_taxonomic_profile	ERR209711_1_kneaddata_taxonomic_profile	ERR209715_1_kneaddata_taxonomic_profile	ERR209716_1_kneaddata_taxonomic_profile	ERR209717_1_kneaddata_taxonomic_profile	ERR209729_1_kneaddata_taxonomic_profile	ERR209730_1_kneaddata_taxonomic_profile	ERR209731_1_kneaddata_taxonomic_profile	ERR209732_1_kneaddata_taxonomic_profile	ERR209739_1_kneaddata_taxonomic_profile	ERR209740_1_kneaddata_taxonomic_profile	ERR209743_1_kneaddata_taxonomic_profile	ERR209744_1_kneaddata_taxonomic_profile	ERR209745_1_kneaddata_taxonomic_profile	ERR209746_1_kneaddata_taxonomic_profile
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens|t__GCF_000478885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02003	0.09197	0.11111	0	0	0	0	0.21519	0.18144	0	0	0.08186	0.06435
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Atopobium	2.93697	0	0	0	0	0	0	0	0	0.01138	0	0	0	0	0	0	0.00398	0.00342	0	0	0	0	0	0	0	0.00827	0.01043	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Atopobium|s__Atopobium_minutum	0	0	0	0	0	0	0	0	0	0.01138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Atopobium|s__Atopobium_minutum|t__GCF_000364325	0	0	0	0	0	0	0	0	0	0.01138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Atopobium|s__Atopobium_parvulum	2.40208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00398	0.00342	0	0	0	0	0	0	0	0.00827	0.01043	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Atopobium|s__Atopobium_parvulum|t__GCF_000024225	2.40208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00398	0.00342	0	0	0	0	0	0	0	0.00827	0.01043	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Atopobium|s__Atopobium_rimae	0.53489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Atopobium|s__Atopobium_rimae|t__GCF_000174015	0.53489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	0	0	0	0	0	0	0	0	0	0.74715	1.10323	0.77849	0	0	0	0	0.26404	0.31597	0	0	0	0	0.10036	0.60012	0.73669	0	0	0	0	1.78866	1.6235	0	0	1.43601	1.00344
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26404	0.31597	0	0	0	0	0	0	0	0	0	0	0	1.78866	1.6235	0	0	1.43601	1.00344
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens|t__GCF_000169035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26404	0.31597	0	0	0	0	0	0	0	0	0	0	0	1.78866	1.6235	0	0	1.43601	1.00344
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis	0	0	0	0	0	0	0	0	0	0.74715	1.09762	0.71728	0	0	0	0	0	0	0	0	0	0	0.10036	0.60012	0.73669	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis|t__GCF_000156175	0	0	0	0	0	0	0	0	0	0.74715	1.09762	0.71728	0	0	0	0	0	0	0	0	0	0	0.10036	0.60012	0.73669	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_unclassified	0	0	0	0	0	0	0	0	0	0	0.00562	0.06121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Coriobacteriaceae_noname	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02196	0.02287	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Coriobacteriaceae_noname|s__Coriobacteriaceae_bacterium_phI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02196	0.02287	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Coriobacteriaceae_noname|s__Coriobacteriaceae_bacterium_phI|t__GCF_000311845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02196	0.02287	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella	0.04899	0	0	0	0	0	0	0.26156	0.31673	0.05426	0.17119	0.11029	0	0	0	0	0.01571	0.0172	1.74727	1.11775	1.08217	0.73026	0.07827	0.03008	0.03974	0	0	0.11023	0.05725	0.12735	0.10564	0	0	0.02704	0.01796
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella|s__Eggerthella_lenta	0	0	0	0	0	0	0	0.00234	0.00413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01106	0.01176
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella|s__Eggerthella_lenta|t__GCF_000024265	0	0	0	0	0	0	0	0.00234	0.00413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01106	0.01176
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella|s__Eggerthella_unclassified	0.04899	0	0	0	0	0	0	0.25922	0.3126	0.05426	0.17119	0.11029	0	0	0	0	0.01571	0.0172	1.74727	1.11775	1.08217	0.73026	0.07827	0.03008	0.03974	0	0	0.11023	0.05725	0.12735	0.10564	0	0	0.01597	0.0062
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Gordonibacter	0	0	0	0	0	0	0	0.01574	0.01454	0	0	0	0	0	0	0	0.00461	0.00886	0	0	0.04477	0.0235	0.01272	0.00323	0.00892	0	0	0.45615	0.41857	0	0	0	0	0.01203	0.01351
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae	0	0	0	0	0	0	0	0.01574	0.01454	0	0	0	0	0	0	0	0.00461	0.00886	0	0	0.04477	0.0235	0.01272	0.00323	0.00892	0	0	0.45615	0.41857	0	0	0	0	0.01203	0.01351
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae|t__GCF_000210055	0	0	0	0	0	0	0	0.01574	0.01454	0	0	0	0	0	0	0	0.00461	0.00886	0	0	0.04477	0.0235	0.01272	0.00323	0.00892	0	0	0.45615	0.41857	0	0	0	0	0.01203	0.01351
k__Bacteria|p__Bacteroidetes	30.83548	100.0	100.0	100.0	100.0	99.26797	100.0	92.66246	91.41701	97.80422	96.74743	97.66031	91.27556	93.56075	99.90172	99.92821	98.99685	98.84335	88.07672	89.4078	97.28552	98.04188	80.91517	96.96448	96.42996	96.37223	96.73971	73.44191	81.32753	86.74246	87.67866	100.0	100.0	98.34616	98.81458
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	30.83548	100.0	100.0	100.0	100.0	99.26797	100.0	92.66246	91.41701	97.80422	96.74743	97.66031	91.27556	93.56075	99.90172	99.92821	98.99685	98.84335	88.07672	89.4078	97.28552	98.04188	80.91517	96.96448	96.42996	96.37223	96.73971	73.44191	81.32753	86.74246	87.67866	100.0	100.0	98.34616	98.81458
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	30.83548	100.0	100.0	100.0	100.0	99.26797	100.0	92.66246	91.41701	97.80422	96.74743	97.66031	91.27556	93.56075	99.90172	99.92821	98.99685	98.84335	88.07672	89.4078	97.28552	98.04188	80.91517	96.96448	96.42996	96.37223	96.73971	73.44191	81.32753	86.74246	87.67866	100.0	100.0	98.34616	98.81458
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	28.93217	100.0	100.0	95.02297	77.27257	89.94883	98.72586	84.51788	82.57179	88.52505	88.28336	89.59777	52.3717	53.86473	39.9576	40.65568	89.2207	88.97832	88.07289	89.35505	92.75614	94.11428	65.62614	65.85872	64.69177	95.68064	96.1959	71.00124	78.4693	75.04147	75.71888	94.87391	100.0	78.8634	79.40697
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	28.93217	100.0	100.0	95.02297	77.27257	89.94883	98.72586	84.51788	82.57179	88.52505	88.28336	89.59777	52.3717	53.86473	39.9576	40.65568	89.2207	88.97832	88.07289	89.35505	92.75614	94.11428	65.62614	65.85872	64.69177	95.68064	96.1959	71.00124	78.4693	75.04147	75.71888	94.87391	100.0	78.8634	79.40697
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_barnesiae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.479	0.46117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_barnesiae|t__GCF_000374585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.479	0.46117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae	0	0	0	0	0	0	0	0.02581	0.03338	1.71437	0.5956	0.65556	0	0	0	0	7.72888	7.50397	0	0	0	0	0.93236	0.80289	0.79281	0	0	0	0	4.52215	4.49851	0	0	1.77512	2.0968
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae|t__Bacteroides_caccae_unclassified	0	0	0	0	0	0	0	0.02581	0.03338	1.71437	0.5956	0.65556	0	0	0	0	7.72888	7.50397	0	0	0	0	0.93236	0.80289	0.79281	0	0	0	0	4.52215	4.49851	0	0	1.77512	2.0968
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus	0	0	0	13.51931	23.8912	0	0	0	0	0	0.12525	0.14184	0	0	0	0	0.0882	0.07582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus|t__Bacteroides_cellulosilyticus_unclassified	0	0	0	13.51931	23.8912	0	0	0	0	0	0.12525	0.14184	0	0	0	0	0.0882	0.07582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus	0	0	0	0	0	0	0	0	0	0.41627	3.93287	4.15812	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00649	0.00085	0	0	0.78021	0.70548	0	0	0.01472	0.01783
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus|t__GCF_000195615	0	0	0	0	0	0	0	0	0	0.41627	3.93287	4.15812	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00649	0.00085	0	0	0.78021	0.70548	0	0	0.01472	0.01783
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprocola	0	0	0	0	0	40.98559	36.39415	44.65957	43.21394	0	0	0	0	0	0	0	0.00259	0.0016	0	0	0	0	0	0.00764	0.01438	0.00626	0.00382	0	0	0	0.00596	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprocola|t__GCF_000154845	0	0	0	0	0	40.98559	36.39415	44.65957	43.21394	0	0	0	0	0	0	0	0.00259	0.0016	0	0	0	0	0	0.00764	0.01438	0.00626	0.00382	0	0	0	0.00596	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	5.38578	0	0	56.23962	5.38517	2.07624	12.01817	0.45332	0.5058	0.03939	0.17765	0.03771	2.70974	2.35958	2.86455	2.55677	1.83434	2.19464	0	0.00254	0	0	0	0	0	0.02268	0.0191	0	0	0.08034	0.04827	37.86545	51.6729	0.18999	0.22116
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei|t__Bacteroides_dorei_unclassified	5.38578	0	0	56.23962	5.38517	2.07624	12.01817	0.45332	0.5058	0.03939	0.17765	0.03771	2.70974	2.35958	2.86455	2.55677	1.83434	2.19464	0	0.00254	0	0	0	0	0	0.02268	0.0191	0	0	0.08034	0.04827	37.86545	51.6729	0.18999	0.22116
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii	0	0	0	0	0	0	0	0.00069	0.00143	0	0	0	0	0	0	0	0.0162	0.0199	0	0	0	0	9.02463	20.07885	19.57546	0	0	0	0	1.1339	1.10822	5.86339	0	38.43698	42.26415
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii|t__Bacteroides_eggerthii_unclassified	0	0	0	0	0	0	0	0.00069	0.00143	0	0	0	0	0	0	0	0.0162	0.0199	0	0	0	0	9.02463	20.07885	19.57546	0	0	0	0	1.1339	1.10822	5.86339	0	38.43698	42.26415
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis	0	0	1.13332	0	0	0	0	0	0	0	1.49151	1.56594	0	0	0	0	0.0015	0.00087	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30183	0	0.64246	0.69159
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis|t__GCF_000226135	0	0	1.13332	0	0	0	0	0	0	0	1.49151	1.56594	0	0	0	0	0.0015	0.00087	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30183	0	0.64246	0.69159
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii	0.96156	0	0	0	0	0	0	0	0	14.6958	5.65301	5.6285	0	0	0	0	0.89832	0.88974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1718	1.39544
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii|t__Bacteroides_finegoldii_unclassified	0.96156	0	0	0	0	0	0	0	0	14.6958	5.65301	5.6285	0	0	0	0	0.89832	0.88974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1718	1.39544
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	18.02177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.71842	18.13987	6.20643	6.78928	0.13302	0.37273	0.37296	0	0	0	0	0.12256	0.10302	0	0	3.89532	4.38907
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis|t__Bacteroides_fragilis_unclassified	18.02177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.71842	18.13987	6.20643	6.78928	0.13302	0.37273	0.37296	0	0	0	0	0.12256	0.10302	0	0	3.89532	4.38907
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.44381	13.7911	6.66086	7.48596	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis|t__GCF_000172175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.44381	13.7911	6.66086	7.48596	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_massiliensis	0	18.10395	14.08658	0	0	0	0	0.0091	0.01155	18.40796	22.81861	23.18801	0	0.00128	0	0	12.37104	12.34851	0	0	0	0	0	0.0123	0.01536	0	0	0	0	0	0	0	0	0	0.00394
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_massiliensis|t__Bacteroides_massiliensis_unclassified	0	18.10395	14.08658	0	0	0	0	0.0091	0.01155	18.40796	22.81861	23.18801	0	0.00128	0	0	12.37104	12.34851	0	0	0	0	0	0.0123	0.01536	0	0	0	0	0	0	0	0	0	0.00394
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01887	0.02018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii|t__GCF_000273175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01887	0.02018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	0.49439	2.7967	7.87921	4.70589	20.55866	0	0	0	0	20.37132	14.66144	15.3005	0	0	0	0.00029	0.67923	0.67378	31.59894	32.22024	14.98174	15.12242	18.21483	10.59891	10.31319	0	0.00049	0	0	23.91065	23.91558	2.14928	0	0.13925	0.16104
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus|t__Bacteroides_ovatus_unclassified	0.49439	2.7967	7.87921	4.70589	20.55866	0	0	0	0	20.37132	14.66144	15.3005	0	0	0	0.00029	0.67923	0.67378	31.59894	32.22024	14.98174	15.12242	18.21483	10.59891	10.31319	0	0.00049	0	0	23.91065	23.91558	2.14928	0	0.13925	0.16104
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius	0.16692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.76661	7.55355	7.19389	0	0	0	0	0	0	14.45499	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius|t__GCF_000187895	0.16692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.76661	7.55355	7.19389	0	0	0	0	0	0	14.45499	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_salyersiae	0	0	0	0	0	0	0	0	0	0	1.87992	1.93754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_salyersiae|t__Bacteroides_salyersiae_unclassified	0	0	0	0	0	0	0	0	0	0	1.87992	1.93754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_1_1_6	0	0	0	0	27.43753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_1_1_6|t__GCF_000159875	0	0	0	0	27.43753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_2_1_22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78014	0.78659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_2_1_22|t__GCF_000162155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78014	0.78659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris	0	12.65763	19.59056	0	0	12.42832	5.44576	13.53838	13.63913	11.32214	18.20914	17.24799	0	0	0	0	31.49626	31.4756	0	0	0	0	2.63547	14.18895	14.19541	0	0	0	0	0	0	2.38808	0	14.15121	14.98246
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris|t__Bacteroides_stercoris_unclassified	0	12.65763	19.59056	0	0	12.42832	5.44576	13.53838	13.63913	11.32214	18.20914	17.24799	0	0	0	0	31.49626	31.4756	0	0	0	0	2.63547	14.18895	14.19541	0	0	0	0	0	0	2.38808	0	14.15121	14.98246
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron	0	0	0	20.55815	0	6.94391	6.54201	2.61191	2.574	2.07543	1.5933	1.83324	0	0	0	0	0.22282	0.22633	0	0.00434	0	0	3.61349	5.38102	5.32627	0	0	0	0	0	0	1.03468	0	1.13605	1.29171
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron|t__Bacteroides_thetaiotaomicron_unclassified	0	0	0	20.55815	0	6.94391	6.54201	2.61191	2.574	2.07543	1.5933	1.83324	0	0	0	0	0.22282	0.22633	0	0.00434	0	0	3.61349	5.38102	5.32627	0	0	0	0	0	0	1.03468	0	1.13605	1.29171
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	3.71978	13.25219	14.3851	0	0	16.78511	7.62082	13.84384	13.8214	1.38968	5.54037	5.79654	0	0.00251	0	0.00367	3.94359	3.94842	0	0.00408	0	0	24.30572	6.85047	6.88233	0.00773	0.00621	0	0	3.06321	3.0571	17.85455	0	12.75319	6.76063
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis|t__Bacteroides_uniformis_unclassified	3.71978	13.25219	14.3851	0	0	16.78511	7.62082	13.84384	13.8214	1.38968	5.54037	5.79654	0	0.00251	0	0.00367	3.94359	3.94842	0	0.00408	0	0	24.30572	6.85047	6.88233	0.00773	0.00621	0	0	3.06321	3.0571	17.85455	0	12.75319	6.76063
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.18197	53.18954	42.92524	0	0	10.72966	30.70496	9.37527	8.77115	17.90631	11.60468	12.10627	49.66196	51.50136	37.09305	38.09495	28.65974	28.35119	38.75553	38.98398	71.56798	72.20258	0	0.01143	0.00971	82.19366	82.37433	64.34037	70.98335	41.42845	42.27674	11.96167	48.3271	4.5573	5.13115
